"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,52258.13,52.26
2,Nganglam,52258.13,52.26
3,Wamrong,53674.09,53.67
4,Trashigang,53958.13,53.96
5,Trashiyangtse,54850.73,54.85
6,Mongar,55016.94,55.02
7,Gyelposing,55009.65,55.01
8,Kanglung,54130.3,54.13
9,Pemagatshel,53549.99,53.55
10,Lhuntse,55548.09,55.55
11,Jomotsangkha,50915.31,50.92
12,Autsho,55195.29,55.2
13,Doksum,54238.37,54.24
14,Bhangtar,52813.72,52.81
15,Rangjung,54234.95,54.23
