"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,57355.4,57.36
2,Nganglam Potonala,57348.93,57.35
3,Wamrong,58824.26,58.82
4,Trashigang,59064.44,59.06
5,Trashiyangtse,59997.88,60
6,Mongar,60147.69,60.15
7,Gyelposing,60107.61,60.11
8,Kanglung,59273.37,59.27
9,Pemagatshel,58686.9,58.69
10,Lhuntse,60664.96,60.66
11,Jomotsangkha,57355.4,57.36
12,Autsho,60304.62,60.3
13,Doksum,59350.34,59.35
14,Bhangtar,57963.32,57.96
15,Rangjung,59353.7,59.35
