"#",Station,RSP/KL,RSP/L
1,Phuentsholing,36239.25,36.24
2,Rinchending,36319.71,36.32
3,Pasakha,36373.35,36.37
4,Chimakothi,37402.48,37.4
5,Lungtenzampa,37882.26,37.88
6,Paro Town,37854.54,37.85
7,Haa,38488.77,38.49
8,Bajo Town,38255.98,38.26
9,Beychu,38479.48,38.48
10,Samtse Town,36301.08,36.3
11,Sipsoo,37359.58,37.36
12,Gomtu,36254.52,36.25
13,Gedu,36987.99,36.99
14,Lobesa,38159.31,38.16
15,Khuruthang,38239.77,38.24
16,Gasa,39295.21,39.3
