"#",Station,RSP/KL,RSP/L
1,Phuentsholing,60876.23,60.88
2,Rinchending,60947.33,60.95
3,Pasakha,61010.33,61.01
4,Chimakothi,62457.11,62.46
5,Lungtenzampa,62752.08,62.75
6,Paro Town,62915.9,62.92
7,Haa,63704.06,63.7
8,Bajo Town,63090.22,63.09
9,Beychu,63313.72,63.31
10,Samtse Town,60436.5,60.44
11,Sipsoo,62043.25,62.04
12,Gomtu,60493.85,60.49
13,Gedu,62050.19,62.05
14,Lobesa,62983.87,62.98
15,Khuruthang,63064.33,63.06
16,Gasa,64477.28,64.48
