"#",Station,RSP/KL,RSP/L
1,Phuentsholing,61921.39,61.92
2,Rinchending,62001.85,62
3,Pasakha,62055.49,62.06
4,Chimakothi,63309.67,63.31
5,Chubachu,63774.48,63.77
6,Paro Shaba,63765.35,63.77
7,Haa,64482.53,64.48
8,Wangdue Zero Point,64044.41,64.04
9,Beychu,64267.91,64.27
10,Samtse Checkpost,62350.91,62.35
11,Sipsoo,63066.88,63.07
12,Pagli,62183.24,62.18
13,Gedu,62899.26,62.9
14,Mitsina,63955.01,63.96
15,Khuruthang,64022.99,64.02
16,Gasa,65271.07,65.27
