"NEW PRICI NG DETA ILSRegion:Eastern RegionProduct:MS (in KL)Approved Date:2021-12-01#StationRSP/KLRSP/L1Samdrup Jongkhar75481.6575.482Wamrong77138.677.143Trashigang77222.8677.224Trashiyangtse78301.578.35Mongar78393.0178.396Gyelposing78236.3178.247Kanglung77562.4777.568Pemagatshel76954.1176.959Lhuntse78860.9178.8610Jomotsangkha76339.7476.3411Autsho78473.7678.4712Doksum77528.8777.5313Bhangtar76089.5776.0914Rangjung77556.3577.56",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,75481.65,75.48
2,Wamrong,77138.6,77.14
3,Trashigang,77222.86,77.22
4,Trashiyangtse,78301.5,78.3
5,Mongar,78393.01,78.39
6,Gyelposing,78236.31,78.24
7,Kanglung,77562.47,77.56
8,Pemagatshel,76954.11,76.95
9,Lhuntse,78860.91,78.86
10,Jomotsangkha,76339.74,76.34
11,Autsho,78473.76,78.47
12,Doksum,77528.87,77.53
13,Bhangtar,76089.57,76.09
14,Rangjung,77556.35,77.56
"NEW PRICI NG DETA ILSRegion:Eastern RegionProduct:MS (in KL)Approved Date:2021-12-01#StationRSP/KLRSP/L1Samdrup Jongkhar75481.6575.482Wamrong77138.677.143Trashigang77222.8677.224Trashiyangtse78301.578.35Mongar78393.0178.396Gyelposing78236.3178.247Kanglung77562.4777.568Pemagatshel76954.1176.959Lhuntse78860.9178.8610Jomotsangkha76339.7476.3411Autsho78473.7678.4712Doksum77528.8777.5313Bhangtar76089.5776.0914Rangjung77556.3577.56",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,75481.65,75.48
2,Wamrong,77138.6,77.14
3,Trashigang,77222.86,77.22
4,Trashiyangtse,78301.5,78.3
5,Mongar,78393.01,78.39
6,Gyelposing,78236.31,78.24
7,Kanglung,77562.47,77.56
8,Pemagatshel,76954.11,76.95
9,Lhuntse,78860.91,78.86
10,Jomotsangkha,76339.74,76.34
11,Autsho,78473.76,78.47
12,Doksum,77528.87,77.53
13,Bhangtar,76089.57,76.09
14,Rangjung,77556.35,77.56
