"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2021-09-01#StationRSP/KLRSP/L1Lobesa70220.0270.222Phuentsholing68174.2768.173Rinchending68254.7368.254Pasakha68308.3768.315Chimakothi69617.3469.626Chubachu70078.5170.087Paro Shaba70073.9170.078Haa70811.2870.819Wangdue Zero Point70323.1770.3210Beychu70546.6770.5511Samtse Checkpost67720.6267.7212Sipsoo69325.8869.3313Pagli67780.1767.7814Gedu69207.9269.2115Mitsina70233.7770.2316Khuruthang70300.4870.317Gasa71595.4671.618Dorokha68994.768.9919Langdru (Khasadrapchu)69926.5369.9320Chanzamtok70078.5170.0821Gomtu Phuentshopelri67780.1767.7822Motithang70078.5170.0823Lungtenzampa70078.5170.0824Olakha70078.5170.0825Samtse Town67720.6267.7226Langlitsawa70546.6770.5527Gomtu67780.1767.7828Phuentsholing Truck Parking68174.2768.1729Phuentsholing Dungkhag Office68174.2768.1730Phuentsholing Near MDP68174.2768.17",,,
"#",Station,RSP/KL,RSP/L
1,Lobesa,70220.02,70.22
2,Phuentsholing,68174.27,68.17
3,Rinchending,68254.73,68.25
4,Pasakha,68308.37,68.31
5,Chimakothi,69617.34,69.62
6,Chubachu,70078.51,70.08
7,Paro Shaba,70073.91,70.07
8,Haa,70811.28,70.81
9,Wangdue Zero Point,70323.17,70.32
10,Beychu,70546.67,70.55
11,Samtse Checkpost,67720.62,67.72
12,Sipsoo,69325.88,69.33
13,Pagli,67780.17,67.78
14,Gedu,69207.92,69.21
15,Mitsina,70233.77,70.23
16,Khuruthang,70300.48,70.3
17,Gasa,71595.46,71.6
18,Dorokha,68994.7,68.99
19,Langdru (Khasadrapchu),69926.53,69.93
20,Chanzamtok,70078.51,70.08
21,Gomtu Phuentshopelri,67780.17,67.78
22,Motithang,70078.51,70.08
23,Lungtenzampa,70078.51,70.08
24,Olakha,70078.51,70.08
25,Samtse Town,67720.62,67.72
26,Langlitsawa,70546.67,70.55
27,Gomtu,67780.17,67.78
28,Phuentsholing Truck Parking,68174.27,68.17
29,Phuentsholing Dungkhag Office,68174.27,68.17
30,Phuentsholing Near MDP,68174.27,68.17
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2021-09-01#StationRSP/KLRSP/L1Lobesa70220.0270.222Phuentsholing68174.2768.173Rinchending68254.7368.254Pasakha68308.3768.315Chimakothi69617.3469.626Chubachu70078.5170.087Paro Shaba70073.9170.078Haa70811.2870.819Wangdue Zero Point70323.1770.3210Beychu70546.6770.5511Samtse Checkpost67720.6267.7212Sipsoo69325.8869.3313Pagli67780.1767.7814Gedu69207.9269.2115Mitsina70233.7770.2316Khuruthang70300.4870.317Gasa71595.4671.618Dorokha68994.768.9919Langdru (Khasadrapchu)69926.5369.9320Chanzamtok70078.5170.0821Gomtu Phuentshopelri67780.1767.7822Motithang70078.5170.0823Lungtenzampa70078.5170.0824Olakha70078.5170.0825Samtse Town67720.6267.7226Langlitsawa70546.6770.5527Gomtu67780.1767.7828Phuentsholing Truck Parking68174.2768.1729Phuentsholing Dungkhag Office68174.2768.1730Phuentsholing Near MDP68174.2768.17",,,
"#",Station,RSP/KL,RSP/L
1,Lobesa,70220.02,70.22
2,Phuentsholing,68174.27,68.17
3,Rinchending,68254.73,68.25
4,Pasakha,68308.37,68.31
5,Chimakothi,69617.34,69.62
6,Chubachu,70078.51,70.08
7,Paro Shaba,70073.91,70.07
8,Haa,70811.28,70.81
9,Wangdue Zero Point,70323.17,70.32
10,Beychu,70546.67,70.55
11,Samtse Checkpost,67720.62,67.72
12,Sipsoo,69325.88,69.33
13,Pagli,67780.17,67.78
14,Gedu,69207.92,69.21
15,Mitsina,70233.77,70.23
16,Khuruthang,70300.48,70.3
17,Gasa,71595.46,71.6
18,Dorokha,68994.7,68.99
19,Langdru (Khasadrapchu),69926.53,69.93
20,Chanzamtok,70078.51,70.08
21,Gomtu Phuentshopelri,67780.17,67.78
22,Motithang,70078.51,70.08
23,Lungtenzampa,70078.51,70.08
24,Olakha,70078.51,70.08
25,Samtse Town,67720.62,67.72
26,Langlitsawa,70546.67,70.55
27,Gomtu,67780.17,67.78
28,Phuentsholing Truck Parking,68174.27,68.17
29,Phuentsholing Dungkhag Office,68174.27,68.17
30,Phuentsholing Near MDP,68174.27,68.17
