"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,40394.02,40.39
2,Nganglam Potonala,40833.63,40.83
3,Wamrong,41686.87,41.69
4,Trashigang,42072.96,42.07
5,Trashiyangtse,42870.52,42.87
6,Mongar,43074.9,43.07
7,Gyelposing,43143.93,43.14
8,Kanglung,42159.6,42.16
9,Pemagatshel,41593.62,41.59
10,Lhuntse,43638.37,43.64
11,Jomotsangkha,40394.02,40.39
12,Autsho,43303.11,43.3
13,Doksum,42340.05,42.34
14,Bhangtar,41115.27,41.12
15,Rangjung,42320.83,42.32
