"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,61572.71,61.57
2,Sarpang,61910.59,61.91
3,Dagapela,63235.43,63.24
4,Tsirang,62751.68,62.75
5,Zhemgang,63445.01,63.45
6,Trongsa,64415.77,64.42
7,Bumthang,65253.6,65.25
8,Dagana,63720.3,63.72
9,Lhamoizingkha,62579.39,62.58
10,Dangdung,65001.48,65
11,Panbang,63125.24,63.13
12,Tingtibi,62746.43,62.75
