"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,51795.12,51.8
2,Sarpang,52120.66,52.12
3,Dagapela,53405.2,53.41
4,Tsirang,52914.47,52.91
5,Zhemgang,53599.87,53.6
6,Trongsa,54574.07,54.57
7,Bumthang,55375.14,55.38
8,Dagana,53876.88,53.88
9,Lhamoizingkha,52800.93,52.8
10,Dangdung,55193.35,55.19
11,Panbang,53347.65,53.35
12,Tingtibi,52952.71,52.95
