"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2021-09-16#StationRSP/KLRSP/L1Ramtokto72002.6272",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,72002.62,72
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2021-09-16#StationRSP/KLRSP/L1Ramtokto72002.6272",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,72002.62,72
