"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,52710.63,52.71
2,Nganglam,52710.63,52.71
3,Wamrong,54131.29,54.13
4,Trashigang,54411.43,54.41
5,Trashiyangtse,55307.66,55.31
6,Mongar,55472.41,55.47
7,Gyelposing,55462.21,55.46
8,Kanglung,54586.87,54.59
9,Pemagatshel,54006.01,54.01
10,Lhuntse,56002.33,56
11,Jomotsangkha,51367.82,51.37
12,Autsho,55648.86,55.65
13,Doksum,54692.18,54.69
14,Bhangtar,53318.55,53.32
15,Rangjung,54689.36,54.69
