"#",Station,RSP/KL,RSP/L
1,Gelephu Town,48497.25,48.5
2,Sarpang,48557.93,48.56
3,Dagapela,50089.58,50.09
4,Tsirang,49596.49,49.6
5,Zhemgang,52693.01,52.69
6,Trongsa,51683.7,51.68
7,Bumthang,52043.25,52.04
8,Dagana,50556.8,50.56
9,Lhamoizingkha,51558.75,51.56
10,Dangdung,51885.18,51.89
11,Panbang,50049.78,50.05
12,Tingtibi,50226.1,50.23
