"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2022-01-16#StationRSP/KLRSP/L1Phuentsholing74461.8874.462Rinchending74542.3474.543Pasakha74595.9874.64Chimakothi76209.0276.215Lungtenzampa76649.9876.656Paro Town76670.4976.677Haa77519.9377.528Bajo Town76754.3976.759Beychu76977.8976.9810Samtse Town73964.7973.9611Sipsoo75647.4875.6512Gomtu74023.2774.0213Gedu75805.1175.8114Khuruthang76724.6676.7215Gasa78279.9278.2816Motithang76649.9876.6517Olakha76649.9876.6518Paro NIE Bridge76670.4976.6719Langlitsawa76977.8976.9820Wangdue Zero Point76754.3976.7521Phuentsholing Main gate74461.8874.46",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,74461.88,74.46
2,Rinchending,74542.34,74.54
3,Pasakha,74595.98,74.6
4,Chimakothi,76209.02,76.21
5,Lungtenzampa,76649.98,76.65
6,Paro Town,76670.49,76.67
7,Haa,77519.93,77.52
8,Bajo Town,76754.39,76.75
9,Beychu,76977.89,76.98
10,Samtse Town,73964.79,73.96
11,Sipsoo,75647.48,75.65
12,Gomtu,74023.27,74.02
13,Gedu,75805.11,75.81
14,Khuruthang,76724.66,76.72
15,Gasa,78279.92,78.28
16,Motithang,76649.98,76.65
17,Olakha,76649.98,76.65
18,Paro NIE Bridge,76670.49,76.67
19,Langlitsawa,76977.89,76.98
20,Wangdue Zero Point,76754.39,76.75
21,Phuentsholing Main gate,74461.88,74.46
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2022-01-16#StationRSP/KLRSP/L1Phuentsholing74461.8874.462Rinchending74542.3474.543Pasakha74595.9874.64Chimakothi76209.0276.215Lungtenzampa76649.9876.656Paro Town76670.4976.677Haa77519.9377.528Bajo Town76754.3976.759Beychu76977.8976.9810Samtse Town73964.7973.9611Sipsoo75647.4875.6512Gomtu74023.2774.0213Gedu75805.1175.8114Khuruthang76724.6676.7215Gasa78279.9278.2816Motithang76649.9876.6517Olakha76649.9876.6518Paro NIE Bridge76670.4976.6719Langlitsawa76977.8976.9820Wangdue Zero Point76754.3976.7521Phuentsholing Main gate74461.8874.46",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,74461.88,74.46
2,Rinchending,74542.34,74.54
3,Pasakha,74595.98,74.6
4,Chimakothi,76209.02,76.21
5,Lungtenzampa,76649.98,76.65
6,Paro Town,76670.49,76.67
7,Haa,77519.93,77.52
8,Bajo Town,76754.39,76.75
9,Beychu,76977.89,76.98
10,Samtse Town,73964.79,73.96
11,Sipsoo,75647.48,75.65
12,Gomtu,74023.27,74.02
13,Gedu,75805.11,75.81
14,Khuruthang,76724.66,76.72
15,Gasa,78279.92,78.28
16,Motithang,76649.98,76.65
17,Olakha,76649.98,76.65
18,Paro NIE Bridge,76670.49,76.67
19,Langlitsawa,76977.89,76.98
20,Wangdue Zero Point,76754.39,76.75
21,Phuentsholing Main gate,74461.88,74.46
