"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2022-03-16#StationRSP/KLRSP/L1Ramtokto100499.71100.52Chamkuna LAP,Phuntsholing98437.398.44",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,100499.71,100.5
2,"Chamkuna LAP,Phuntsholing",98437.3,98.44
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2022-03-16#StationRSP/KLRSP/L1Ramtokto100499.71100.52Chamkuna LAP,Phuntsholing98437.398.44",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,100499.71,100.5
2,"Chamkuna LAP,Phuntsholing",98437.3,98.44
