"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2022-03-01#StationRSP/KLRSP/L1Ramtokto83314.6683.312Chamkuna LAP,Phuntsholing81400.5681.4",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,83314.66,83.31
2,"Chamkuna LAP,Phuntsholing",81400.56,81.4
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2022-03-01#StationRSP/KLRSP/L1Ramtokto83314.6683.312Chamkuna LAP,Phuntsholing81400.5681.4",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,83314.66,83.31
2,"Chamkuna LAP,Phuntsholing",81400.56,81.4
