"#",Station,RSP/KL,RSP/L
1,Gelephu Town,61571.36,61.57
2,Sarpang,61648.54,61.65
3,Dagapela,63234.07,63.23
4,Tsirang,62750.32,62.75
5,Zhemgang,65857.46,65.86
6,Trongsa,64843.53,64.84
7,Bumthang,65252.23,65.25
8,Dagana,63718.94,63.72
9,Lhamoizingkha,64892.67,64.89
10,Dangdung,65000.13,65
11,Panbang,63123.89,63.12
12,Tingtibi,63321.78,63.32
