"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,51229.25,51.23
2,Sarpang,51554.07,51.55
3,Dagapela,52836.29,52.84
4,Tsirang,52345.15,52.35
5,Zhemgang,53030.09,53.03
6,Trongsa,54004.49,54
7,Bumthang,54803.44,54.8
8,Dagana,53307.2,53.31
9,Lhamoizingkha,52235.01,52.24
10,Dangdung,54625.71,54.63
11,Panbang,52781.78,52.78
12,Tingtibi,52385.91,52.39
