"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,56763.88,56.76
2,Sarpang,57122.69,57.12
3,Dagapela,58515.87,58.52
4,Tsirang,58043.98,58.04
5,Zhemgang,58750.78,58.75
6,Trongsa,59715.68,59.72
7,Bumthang,60615.86,60.62
8,Dagana,59023.14,59.02
9,Lhamoizingkha,57772.02,57.77
10,Dangdung,60244.46,60.24
11,Panbang,58316.41,58.32
12,Tingtibi,57964.97,57.96
