"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,48129.3,48.13
2,Nganglam,48129.3,48.13
3,Wamrong,49368.9,49.37
4,Trashigang,49799.13,49.8
5,Trashiyangtse,50555.59,50.56
6,Mongar,50776.47,50.78
7,Gyelposing,50878.51,50.88
8,Kanglung,49848.78,49.85
9,Pemagatshel,49288.99,49.29
10,Lhuntse,51353.91,51.35
11,Jomotsangkha,49069.93,49.07
12,Autsho,51026.24,51.03
13,Doksum,50060.53,50.06
14,Bhangtar,48835.75,48.84
15,Rangjung,50034.49,50.03
