"#",Station,RSP/KL,RSP/L
1,Phuentsholing,61039.14,61.04
2,Rinchending,61119.6,61.12
3,Pasakha,61173.24,61.17
4,Chimakothi,62419.69,62.42
5,Lungtenzampa,62885.02,62.89
6,Paro Town,62875.25,62.88
7,Haa,63589.57,63.59
8,Bajo Town,63158.51,63.16
9,Beychu,63382.01,63.38
10,Samtse Town,60600.49,60.6
11,Sipsoo,62183.76,62.18
12,Gomtu,60657.7,60.66
13,Gedu,62009.14,62.01
14,Lobesa,63056.81,63.06
15,Khuruthang,63137.27,63.14
16,Gasa,64378.73,64.38
