"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,44032.27,44.03
2,Sarpang,44368.64,44.37
3,Dagapela,45688.55,45.69
4,Tsirang,45203.95,45.2
5,Zhemgang,45896.31,45.9
6,Trongsa,46867.49,46.87
7,Bumthang,47700.83,47.7
8,Dagana,46171.81,46.17
9,Lhamoizingkha,45038.84,45.04
10,Dangdung,47457.31,47.46
11,Panbang,45584.8,45.58
12,Tingtibi,45204.02,45.2
