"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,62041.4,62.04
2,Sarpang,62409.51,62.41
3,Dagapela,63833.07,63.83
4,Tsirang,63366.45,63.37
5,Zhemgang,64079.23,64.08
6,Trongsa,65041.52,65.04
7,Bumthang,65969.41,65.97
8,Dagana,64350.29,64.35
9,Lhamoizingkha,63050.19,63.05
10,Dangdung,65545.01,65.55
11,Panbang,63593.93,63.59
12,Tingtibi,63254.66,63.25
