"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,44566.33,44.57
2,Nganglam Potonala,44611.38,44.61
3,Wamrong,45902.48,45.9
4,Trashigang,46252.68,46.25
5,Trashiyangtse,47083.66,47.08
6,Mongar,47274.62,47.27
7,Gyelposing,47316.8,47.32
8,Kanglung,46369.4,46.37
9,Pemagatshel,45798.38,45.8
10,Lhuntse,47826.72,47.83
11,Jomotsangkha,44566.33,44.57
12,Autsho,47485.29,47.49
13,Doksum,46524.39,46.52
14,Bhangtar,45129.78,45.13
15,Rangjung,46510.73,46.51
