"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,42431.13,42.43
2,Sarpang,42744.85,42.74
3,Dagapela,43990.81,43.99
4,Tsirang,43493.38,43.49
5,Zhemgang,44171.17,44.17
6,Trongsa,45148.68,45.15
7,Bumthang,45914.56,45.91
8,Dagana,44449.84,44.45
9,Lhamoizingkha,43436.12,43.44
10,Dangdung,45800.11,45.8
11,Panbang,43983.66,43.98
12,Tingtibi,43573.27,43.57
