"#",Station,RSP/KL,RSP/L
1,Phuentsholing,53509.44,53.51
2,Rinchending,53589.9,53.59
3,Pasakha,53643.54,53.64
4,Chimakothi,54824,54.82
5,Lungtenzampa,55293.72,55.29
6,Paro Town,55278.5,55.28
7,Haa,55968.51,55.97
8,Bajo Town,55597.65,55.6
9,Beychu,55821.15,55.82
10,Samtse Town,53409.59,53.41
11,Sipsoo,54646.69,54.65
12,Gomtu,53369.2,53.37
13,Gedu,54412.26,54.41
14,Lobesa,55497.47,55.5
15,Khuruthang,55577.93,55.58
16,Gasa,56762.91,56.76
