"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,58553.68,58.55
2,Nganglam,58553.68,58.55
3,Wamrong,60034.97,60.03
4,Trashigang,60264.85,60.26
5,Trashiyangtse,61207.88,61.21
6,Mongar,61353.84,61.35
7,Gyelposing,61306.05,61.31
8,Kanglung,60482.41,60.48
9,Pemagatshel,59894.5,59.89
10,Lhuntse,61867.85,61.87
11,Jomotsangkha,59496.61,59.5
12,Autsho,61505.74,61.51
13,Doksum,60552.08,60.55
14,Bhangtar,59327.3,59.33
15,Rangjung,60557.03,60.56
