"#",Station,RSP/KL,RSP/L
1,Phuentsholing,54883,54.88
2,Rinchending,54954.1,54.95
3,Pasakha,55017.1,55.02
4,Chimakothi,56390.54,56.39
5,Lungtenzampa,56690.39,56.69
6,Paro Town,56848.14,56.85
7,Haa,57609.27,57.61
8,Bajo Town,57062.35,57.06
9,Beychu,57285.85,57.29
10,Samtse Town,54782.91,54.78
11,Sipsoo,56041.82,56.04
12,Gomtu,54742.42,54.74
13,Gedu,55982.29,55.98
14,Lobesa,56957.7,56.96
15,Khuruthang,57038.16,57.04
16,Gasa,58388.33,58.39
