"#",Station,RSP/KL,RSP/L
1,Phuentsholing,63047.28,63.05
2,Rinchending,63127.74,63.13
3,Pasakha,63181.38,63.18
4,Chimakothi,64654.73,64.65
5,Chubachu,65104.98,65.1
6,Paro Shaba,65113.94,65.11
7,Haa,65911.9,65.91
8,Wangdue Zero Point,65273.82,65.27
9,Beychu,65497.32,65.5
10,Samtse Checkpost,63504.79,63.5
11,Sipsoo,64217.27,64.22
12,Pagli,63336.62,63.34
13,Gedu,64248.29,64.25
14,Mitsina,65184.42,65.18
15,Khuruthang,65247.32,65.25
16,Gasa,66683.01,66.68
