"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,48681.49,48.68
2,Nganglam,48681.49,48.68
3,Wamrong,49925.19,49.93
4,Trashigang,50352.03,50.35
5,Trashiyangtse,51111.65,51.11
6,Mongar,51331.26,51.33
7,Gyelposing,51430.76,51.43
8,Kanglung,50404.52,50.4
9,Pemagatshel,49844.26,49.84
10,Lhuntse,51907.62,51.91
11,Jomotsangkha,47341.96,47.34
12,Autsho,51579.37,51.58
13,Doksum,50613.86,50.61
14,Bhangtar,49289.41,49.29
15,Rangjung,50588.34,50.59
