"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2021-11-01#StationRSP/KLRSP/L1Ramtokto86202.3786.22Chamkuna LAP,Phuntsholing84003.684",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,86202.37,86.2
2,"Chamkuna LAP,Phuntsholing",84003.6,84
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2021-11-01#StationRSP/KLRSP/L1Ramtokto86202.3786.22Chamkuna LAP,Phuntsholing84003.684",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,86202.37,86.2
2,"Chamkuna LAP,Phuntsholing",84003.6,84
