"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,40059.96,40.06
2,Sarpang,40389.33,40.39
3,Dagapela,41686.38,41.69
4,Tsirang,41197.81,41.2
5,Zhemgang,41885.67,41.89
6,Trongsa,42858.8,42.86
7,Bumthang,43671.29,43.67
8,Dagana,42162.15,42.16
9,Lhamoizingkha,41066.04,41.07
10,Dangdung,43467.67,43.47
11,Panbang,41612.49,41.61
12,Tingtibi,41222.56,41.22
