"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,58419.66,58.42
2,Nganglam Potonala,58858.17,58.86
3,Wamrong,59735.72,59.74
4,Trashigang,60102.57,60.1
5,Trashiyangtse,60918.05,60.92
6,Mongar,61115.23,61.12
7,Gyelposing,61169.87,61.17
8,Kanglung,60205.34,60.21
9,Pemagatshel,59636.65,59.64
10,Lhuntse,61672.61,61.67
11,Jomotsangkha,58419.66,58.42
12,Autsho,61334.04,61.33
13,Doksum,60372.14,60.37
14,Bhangtar,59147.36,59.15
15,Rangjung,60355.9,60.36
