"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,55532.15,55.53
2,Nganglam Potonala,55525.67,55.53
3,Wamrong,56982.09,56.98
4,Trashigang,57237.96,57.24
5,Trashiyangtse,58156.79,58.16
6,Mongar,58312.47,58.31
7,Gyelposing,58284.11,58.28
8,Kanglung,57433.74,57.43
9,Pemagatshel,56849.47,56.85
10,Lhuntse,58834.7,58.83
11,Jomotsangkha,55532.15,55.53
12,Autsho,58477.06,58.48
13,Doksum,57521.83,57.52
14,Bhangtar,56140.07,56.14
15,Rangjung,57522.77,57.52
