"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2021-06-01#StationRSP/KLRSP/L1Ramtokto70460.0970.46",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,70460.09,70.46
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2021-06-01#StationRSP/KLRSP/L1Ramtokto70460.0970.46",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,70460.09,70.46
