"#",Station,RSP/KL,RSP/L
1,Phuentsholing,50185.02,50.19
2,Rinchending,50265.48,50.27
3,Pasakha,50319.12,50.32
4,Chimakothi,51470.45,51.47
5,Lungtenzampa,51942.11,51.94
6,Paro Town,51924.48,51.92
7,Haa,52603.75,52.6
8,Bajo Town,52259.47,52.26
9,Beychu,52482.97,52.48
10,Samtse Town,50085.18,50.09
11,Sipsoo,51319.01,51.32
12,Gomtu,50044.79,50.04
13,Gedu,51058.18,51.06
14,Lobesa,52159.97,52.16
15,Khuruthang,52240.43,52.24
16,Gasa,53400.47,53.4
