"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,59114.29,59.11
2,Nganglam,59114.29,59.11
3,Wamrong,60601.4,60.6
4,Trashigang,60826.45,60.83
5,Trashiyangtse,61773.98,61.77
6,Mongar,61918.14,61.92
7,Gyelposing,61866.74,61.87
8,Kanglung,61048.06,61.05
9,Pemagatshel,60459.47,60.46
10,Lhuntse,62430.62,62.43
11,Jomotsangkha,60057.24,60.06
12,Autsho,62067.67,62.07
13,Doksum,61114.31,61.11
14,Bhangtar,59889.53,59.89
15,Rangjung,61120.01,61.12
