"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,52430.68,52.43
2,Nganglam Potonala,52475.62,52.48
3,Wamrong,53702.24,53.7
4,Trashigang,54105.98,54.11
5,Trashiyangtse,54887.11,54.89
6,Mongar,55098.08,55.1
7,Gyelposing,55180.31,55.18
8,Kanglung,54177.83,54.18
9,Pemagatshel,53614.32,53.61
10,Lhuntse,55667.14,55.67
11,Jomotsangkha,52430.68,52.43
12,Autsho,55334.91,55.33
13,Doksum,54370.79,54.37
14,Bhangtar,53038.6,53.04
15,Rangjung,54348.85,54.35
