"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,52570.08,52.57
2,Sarpang,52921.5,52.92
3,Dagapela,54290.55,54.29
4,Tsirang,53814.47,53.81
5,Zhemgang,54516.51,54.52
6,Trongsa,55483.48,55.48
7,Bumthang,56361.64,56.36
8,Dagana,54789.9,54.79
9,Lhamoizingkha,53577.7,53.58
10,Dangdung,56032.37,56.03
11,Panbang,54122.61,54.12
12,Tingtibi,53761.51,53.76
