"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2021-12-16#StationRSP/KLRSP/L1Lobesa67505.967.512Phuentsholing65457.6465.463Rinchending65538.165.544Pasakha65591.7465.595Chimakothi66876.966.886Chubachu67339.6667.347Paro Shaba67333.0967.338Haa68061.6868.069Wangdue Zero Point67595.367.610Beychu67818.867.8211Samtse Checkpost64953.9264.9512Sipsoo66606.5966.6113Pagli65013.3865.0114Gedu66467.0666.4715Mitsina67505.967.5116Khuruthang67573.1667.5717Gasa68847.7668.8518Dorokha66266.6866.2719Langdru (Khasadrapchu)67187.6867.1920Chanzamtok67339.6667.3421Gomtu Phuentshopelri65013.3865.0122Motithang67339.6667.3423Lungtenzampa67339.6667.3424Olakha67339.6667.3425Samtse Town64953.9264.9526Langlitsawa67818.867.8227Gomtu65013.3865.0128Phuentsholing Truck Parking65457.6465.4629Phuentsholing Dungkhag Office65457.6465.4630Phuentsholing Near MDP65457.6465.46",,,
"#",Station,RSP/KL,RSP/L
1,Lobesa,67505.9,67.51
2,Phuentsholing,65457.64,65.46
3,Rinchending,65538.1,65.54
4,Pasakha,65591.74,65.59
5,Chimakothi,66876.9,66.88
6,Chubachu,67339.66,67.34
7,Paro Shaba,67333.09,67.33
8,Haa,68061.68,68.06
9,Wangdue Zero Point,67595.3,67.6
10,Beychu,67818.8,67.82
11,Samtse Checkpost,64953.92,64.95
12,Sipsoo,66606.59,66.61
13,Pagli,65013.38,65.01
14,Gedu,66467.06,66.47
15,Mitsina,67505.9,67.51
16,Khuruthang,67573.16,67.57
17,Gasa,68847.76,68.85
18,Dorokha,66266.68,66.27
19,Langdru (Khasadrapchu),67187.68,67.19
20,Chanzamtok,67339.66,67.34
21,Gomtu Phuentshopelri,65013.38,65.01
22,Motithang,67339.66,67.34
23,Lungtenzampa,67339.66,67.34
24,Olakha,67339.66,67.34
25,Samtse Town,64953.92,64.95
26,Langlitsawa,67818.8,67.82
27,Gomtu,65013.38,65.01
28,Phuentsholing Truck Parking,65457.64,65.46
29,Phuentsholing Dungkhag Office,65457.64,65.46
30,Phuentsholing Near MDP,65457.64,65.46
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:HSD (in KL)Approved Date:2021-12-16#StationRSP/KLRSP/L1Lobesa67505.967.512Phuentsholing65457.6465.463Rinchending65538.165.544Pasakha65591.7465.595Chimakothi66876.966.886Chubachu67339.6667.347Paro Shaba67333.0967.338Haa68061.6868.069Wangdue Zero Point67595.367.610Beychu67818.867.8211Samtse Checkpost64953.9264.9512Sipsoo66606.5966.6113Pagli65013.3865.0114Gedu66467.0666.4715Mitsina67505.967.5116Khuruthang67573.1667.5717Gasa68847.7668.8518Dorokha66266.6866.2719Langdru (Khasadrapchu)67187.6867.1920Chanzamtok67339.6667.3421Gomtu Phuentshopelri65013.3865.0122Motithang67339.6667.3423Lungtenzampa67339.6667.3424Olakha67339.6667.3425Samtse Town64953.9264.9526Langlitsawa67818.867.8227Gomtu65013.3865.0128Phuentsholing Truck Parking65457.6465.4629Phuentsholing Dungkhag Office65457.6465.4630Phuentsholing Near MDP65457.6465.46",,,
"#",Station,RSP/KL,RSP/L
1,Lobesa,67505.9,67.51
2,Phuentsholing,65457.64,65.46
3,Rinchending,65538.1,65.54
4,Pasakha,65591.74,65.59
5,Chimakothi,66876.9,66.88
6,Chubachu,67339.66,67.34
7,Paro Shaba,67333.09,67.33
8,Haa,68061.68,68.06
9,Wangdue Zero Point,67595.3,67.6
10,Beychu,67818.8,67.82
11,Samtse Checkpost,64953.92,64.95
12,Sipsoo,66606.59,66.61
13,Pagli,65013.38,65.01
14,Gedu,66467.06,66.47
15,Mitsina,67505.9,67.51
16,Khuruthang,67573.16,67.57
17,Gasa,68847.76,68.85
18,Dorokha,66266.68,66.27
19,Langdru (Khasadrapchu),67187.68,67.19
20,Chanzamtok,67339.66,67.34
21,Gomtu Phuentshopelri,65013.38,65.01
22,Motithang,67339.66,67.34
23,Lungtenzampa,67339.66,67.34
24,Olakha,67339.66,67.34
25,Samtse Town,64953.92,64.95
26,Langlitsawa,67818.8,67.82
27,Gomtu,65013.38,65.01
28,Phuentsholing Truck Parking,65457.64,65.46
29,Phuentsholing Dungkhag Office,65457.64,65.46
30,Phuentsholing Near MDP,65457.64,65.46
