"#",Station,RSP/KL,RSP/L
1,Phuentsholing,62668.46,62.67
2,Rinchending,62739.56,62.74
3,Pasakha,62802.56,62.8
4,Chimakothi,64271.27,64.27
5,Lungtenzampa,64564.79,64.56
6,Paro Town,64730.41,64.73
7,Haa,65526.66,65.53
8,Bajo Town,64892.81,64.89
9,Beychu,65116.31,65.12
10,Samtse Town,63226.76,63.23
11,Sipsoo,63837.93,63.84
12,Gomtu,63058.59,63.06
13,Gedu,63864.75,63.86
14,Lobesa,64785.96,64.79
15,Khuruthang,64866.42,64.87
16,Gasa,66298.14,66.3
