"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,53006.85,53.01
2,Nganglam Potonala,53006.85,53.01
3,Wamrong,54282.69,54.28
4,Trashigang,54682.88,54.68
5,Trashiyangtse,55467.31,55.47
6,Mongar,55676.96,55.68
7,Gyelposing,55756.54,55.76
8,Kanglung,54757.71,54.76
9,Pemagatshel,54193.7,54.19
10,Lhuntse,56244.89,56.24
11,Jomotsangkha,53006.85,53.01
12,Autsho,55912.06,55.91
13,Doksum,54948.15,54.95
14,Bhangtar,53614.77,53.61
15,Rangjung,54926.76,54.93
