Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-16,Phuentsholing,66655.66,66.66
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-16,Rinchending,66736.12,66.74
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-16,Pasakha,66789.76,66.79
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-16,Chimakothi,68085.42,68.09
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-16,Lungtenzampa,68547.48,68.55
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-16,Paro Town,68541.77,68.54
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-16,Haa,69274.24,69.27
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-16,Bajo Town,68798.28,68.8
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-16,Beychu,69021.78,69.02
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-16,Samtse Town,66202.43,66.2
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-16,Sipsoo,67805.79,67.81
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-16,Gomtu,66261.88,66.26
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-16,Gedu,67675.76,67.68
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-16,Lobesa,68695.43,68.7
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-16,Khuruthang,68775.89,68.78
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-16,Gasa,70059.48,70.06
