Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-04-17,Gelephu Forest Checkpost,64158.65,64.16
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-04-17,Sarpang,64530.49,64.53
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-04-17,Dagapela,65966.24,65.97
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-04-17,Tsirang,65501.73,65.5
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-04-17,Zhemgang,66216.91,66.22
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-04-17,Trongsa,67178.16,67.18
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-04-17,Bumthang,68117.16,68.12
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-04-17,Dagana,66487.45,66.49
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-04-17,Lhamoizingkha,65167.7,65.17
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-04-17,Dangdung,67671.5,67.67
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-04-17,Panbang,65711.18,65.71
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-04-17,Tingtibi,65376.78,65.38
