Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Gelephu Forest Checkpost,71112.01,71.11
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Sarpang,71461.92,71.46
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Dagapela,72826.08,72.83
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Tsirang,72349.15,72.35
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Zhemgang,73050.23,73.05
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Trongsa,74017.61,74.02
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Bumthang,74891.3,74.89
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Dagana,73323.83,73.32
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Lhamoizingkha,72119.53,72.12
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Dangdung,74570.58,74.57
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Panbang,72664.54,72.66
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Tingtibi,72301.48,72.3
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Gelephu Gate,71112.01,71.11
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Gelephu Town,71112.01,71.11
