Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Phuentsholing,74493.63,74.49
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Rinchending,74574.09,74.57
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Pasakha,74627.73,74.63
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Chimakothi,76241.16,76.24
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Chubachu,76682.1,76.68
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Paro Shaba,76702.63,76.7
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Haa,77552.22,77.55
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Wangdue Zero Point,76786.33,76.79
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Beychu,77009.83,77.01
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Samtse Checkpost,74038.87,74.04
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Sipsoo,75679.28,75.68
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Pagli,74098.57,74.1
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Gedu,75837.26,75.84
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Mitsina,76696.93,76.7
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Khuruthang,76756.58,76.76
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Gasa,78312.18,78.31
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Dorokha,75459.7,75.46
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Langdru (Khasadrapchu),76530.12,76.53
