Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-01-16,Gelephu Town,75394.57,75.39
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-01-16,Sarpang,75786.21,75.79
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-01-16,Dagapela,77286.62,77.29
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-01-16,Tsirang,76833.33,76.83
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-01-16,Zhemgang,79975.05,79.98
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-01-16,Trongsa,78946.09,78.95
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-01-16,Bumthang,79514.96,79.51
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-01-16,Dagana,77829.02,77.83
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-01-16,Lhamoizingkha,75472.2,75.47
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-01-16,Dangdung,78956.43,78.96
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-01-16,Panbang,76947.1,76.95
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-01-16,Tingtibi,77215.3,77.22
