Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-07-01,Samdrup Jongkhar Gate,69674.72,69.67
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-07-01,Nganglam Potonala,69631.8,69.63
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-07-01,Wamrong,71271.41,71.27
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-07-01,Trashigang,71405.62,71.41
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-07-01,Trashiyangtse,72437.75,72.44
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-07-01,Mongar,72547.94,72.55
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-07-01,Gyelposing,72428.6,72.43
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-07-01,Kanglung,71703.37,71.7
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-07-01,Pemagatshel,71102.02,71.1
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-07-01,Lhuntse,73031.65,73.03
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-07-01,Jomotsangkha,69674.72,69.67
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-07-01,Autsho,72653.09,72.65
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-07-01,Doksum,71705.19,71.71
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-07-01,Bhangtar,70282.64,70.28
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-07-01,Rangjung,71724.95,71.72
