Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-05-01,Gelephu Forest Checkpost,65596.49,65.6
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-05-01,Sarpang,65970.86,65.97
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-05-01,Dagapela,67414.88,67.41
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-05-01,Tsirang,66951.81,66.95
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-05-01,Zhemgang,67668.62,67.67
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-05-01,Trongsa,68629.17,68.63
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-05-01,Bumthang,69575.72,69.58
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-05-01,Dagana,67938.81,67.94
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-05-01,Lhamoizingkha,66605.72,66.61
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-05-01,Dangdung,69115.61,69.12
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-05-01,Panbang,67149.02,67.15
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-05-01,Tingtibi,66817.94,66.82
