Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-02-01,Phuentsholing,75386.41,75.39
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-02-01,Rinchending,75466.87,75.47
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-02-01,Pasakha,75520.51,75.52
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-02-01,Chimakothi,76892.68,76.89
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-02-01,Lungtenzampa,77349.65,77.35
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-02-01,Paro Town,77350.26,77.35
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-02-01,Haa,78110.93,78.11
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-02-01,Bajo Town,77565.16,77.57
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-02-01,Beychu,77788.66,77.79
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-02-01,Samtse Town,74890.53,74.89
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-02-01,Sipsoo,76545.09,76.55
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-02-01,Gomtu,74948.87,74.95
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-02-01,Gedu,76484.41,76.48
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-02-01,Khuruthang,77541,77.54
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-02-01,Gasa,78890.08,78.89
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-02-01,Motithang,77349.65,77.35
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-02-01,Olakha,77349.65,77.35
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-02-01,Paro NIE Bridge,77350.26,77.35
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-02-01,Langlitsawa,77788.66,77.79
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-02-01,Wangdue Zero Point,77565.16,77.57
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-02-01,Phuentsholing Main gate,75386.41,75.39
