Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Gelephu Forest Checkpost,66485.25,66.49
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Sarpang,66861.19,66.86
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Dagapela,68310.33,68.31
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Tsirang,67848.14,67.85
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Zhemgang,68565.96,68.57
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Trongsa,69526.07,69.53
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Bumthang,70477.28,70.48
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Dagana,68835.92,68.84
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Lhamoizingkha,67494.59,67.49
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Dangdung,70008.25,70.01
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Panbang,68037.78,68.04
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Tingtibi,67708.75,67.71
