Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Gelephu Town,60739.32,60.74
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Sarpang,60815.45,60.82
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Dagapela,62397.55,62.4
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Tsirang,61913.21,61.91
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Zhemgang,65019.67,65.02
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Trongsa,64006.03,64.01
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Bumthang,64411.61,64.41
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Dagana,62881.3,62.88
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Lhamoizingkha,63782.3,63.78
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Dangdung,64165.49,64.17
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Panbang,62291.85,62.29
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Tingtibi,62488.37,62.49
