Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-01,Nganglam,69988.67,69.99
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-01,Samdrup Jongkhar Gate,70099.74,70.1
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-01,Nganglam Potonala,69988.67,69.99
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-01,Wamrong,71502.58,71.5
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-01,Trashigang,71797.49,71.8
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-01,Trashiyangtse,72679.97,72.68
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-01,Mongar,72850.25,72.85
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-01,Gyelposing,72851.08,72.85
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-01,Kanglung,71960.56,71.96
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-01,Pemagatshel,71381.77,71.38
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-01,Lhuntse,73384.84,73.38
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-01,Jomotsangkha,70099.74,70.1
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-01,Autsho,73033.91,73.03
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-01,Doksum,72076.34,72.08
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-01,Bhangtar,70707.66,70.71
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-01,Rangjung,72071.23,72.07
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-01,Samdrup Jongkhar Upper Town,70099.74,70.1
