Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Phuentsholing,82242.44,82.24
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Rinchending,82322.9,82.32
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Pasakha,82376.54,82.38
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Chimakothi,84084.8,84.08
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Lungtenzampa,84519.43,84.52
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Paro Town,84547.8,84.55
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Haa,85432.34,85.43
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Bajo Town,84579.93,84.58
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Beychu,84803.43,84.8
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Samtse Town,81745.35,81.75
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Sipsoo,83438.69,83.44
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Gomtu,81803.83,81.8
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Gedu,83682.62,83.68
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Khuruthang,84547.99,84.55
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Gasa,86184.75,86.18
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Motithang,84519.43,84.52
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Olakha,84519.43,84.52
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Paro NIE Bridge,84547.8,84.55
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Langlitsawa,84803.43,84.8
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Wangdue Zero Point,84579.93,84.58
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Phuentsholing Main gate,82242.44,82.24
