Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Lobesa,74946.17,74.95
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Phuentsholing,72752.93,72.75
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Rinchending,72833.39,72.83
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Pasakha,72887.03,72.89
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Chimakothi,74479.15,74.48
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Chubachu,74921.51,74.92
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Paro Shaba,74940.28,74.94
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Haa,75782.02,75.78
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Wangdue Zero Point,75035.57,75.04
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Beychu,75259.07,75.26
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Samtse Checkpost,72247.98,72.25
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Sipsoo,73936.19,73.94
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Pagli,72307.58,72.31
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Gedu,74074.87,74.07
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Mitsina,74946.17,74.95
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Khuruthang,75006.32,75.01
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Gasa,76543.68,76.54
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Dorokha,73708.81,73.71
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Langdru (Khasadrapchu),74769.53,74.77
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Chanzamtok,74921.51,74.92
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Gomtu Phuentshopelri,72307.58,72.31
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Motithang,74921.51,74.92
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Lungtenzampa,74921.51,74.92
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Olakha,74921.51,74.92
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Samtse Town,72247.98,72.25
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Langlitsawa,75259.07,75.26
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Gomtu,72307.58,72.31
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Phuentsholing Truck Parking,72752.93,72.75
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Phuentsholing Dungkhag Office,72752.93,72.75
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Phuentsholing Near MDP,72752.93,72.75
