Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-16,Nganglam,66997.9,67
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-16,Samdrup Jongkhar Gate,67108.97,67.11
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-16,Nganglam Potonala,66997.9,67
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-16,Wamrong,68489.59,68.49
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-16,Trashigang,68802.92,68.8
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-16,Trashiyangtse,69668.24,69.67
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-16,Mongar,69845.41,69.85
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-16,Gyelposing,69860.02,69.86
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-16,Kanglung,68950.55,68.95
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-16,Pemagatshel,68374.35,68.37
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-16,Lhuntse,70385.84,70.39
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-16,Jomotsangkha,67108.97,67.11
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-16,Autsho,70038.07,70.04
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-16,Doksum,69079.39,69.08
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-16,Bhangtar,67716.89,67.72
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-16,Rangjung,69071.44,69.07
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2021-12-16,Samdrup Jongkhar Upper Town,67108.97,67.11
