Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-16,Gelephu Town,77223.79,77.22
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-16,Sarpang,77618.65,77.62
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-16,Dagapela,79129.6,79.13
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-16,Tsirang,78678.13,78.68
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-16,Zhemgang,81821.93,81.82
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-16,Trongsa,80792.06,80.79
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-16,Bumthang,81370.53,81.37
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-16,Dagana,79675.44,79.68
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-16,Lhamoizingkha,81719.7,81.72
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-16,Dangdung,80793.63,80.79
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-16,Panbang,78776.32,78.78
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-16,Tingtibi,79048.73,79.05
