Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-16,Gelephu Town,64619.45,64.62
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-16,Sarpang,64700.47,64.7
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-16,Dagapela,66298.57,66.3
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-16,Tsirang,65817,65.82
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-16,Zhemgang,68926.61,68.93
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-16,Trongsa,67911.6,67.91
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-16,Bumthang,68331.77,68.33
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-16,Dagana,66787.55,66.79
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-16,Lhamoizingkha,67662.79,67.66
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-16,Dangdung,68057.74,68.06
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-16,Panbang,66171.98,66.17
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-16,Tingtibi,66374.9,66.37
