Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-16,Phuentsholing,74985.42,74.99
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-16,Rinchending,75056.52,75.06
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-16,Pasakha,75119.52,75.12
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-16,Chimakothi,76738.97,76.74
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-16,Lungtenzampa,77022.46,77.02
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-16,Paro Town,77200.54,77.2
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-16,Haa,78052.34,78.05
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-16,Bajo Town,77280.96,77.28
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-16,Beychu,77504.46,77.5
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-16,Samtse Town,74531.07,74.53
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-16,Sipsoo,76171.74,76.17
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-16,Gomtu,74590.67,74.59
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-16,Gedu,76335.18,76.34
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-16,Lobesa,77170.62,77.17
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-16,Khuruthang,77251.08,77.25
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-16,Gasa,78811.82,78.81
