Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-16,Phuentsholing,62809.35,62.81
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-16,Rinchending,62889.81,62.89
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-16,Pasakha,62943.45,62.94
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-16,Chimakothi,64205.41,64.21
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-16,Chubachu,64669.71,64.67
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-16,Paro Shaba,64661.22,64.66
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-16,Haa,65381.26,65.38
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-16,Wangdue Zero Point,64936.05,64.94
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-16,Beychu,65159.55,65.16
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-16,Samtse Checkpost,62356.83,62.36
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-16,Sipsoo,63955.71,63.96
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-16,Pagli,62416.26,62.42
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-16,Gedu,63795.14,63.8
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-16,Mitsina,64846.65,64.85
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-16,Khuruthang,64914.44,64.91
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-16,Gasa,66169.18,66.17
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-16,Dorokha,63607.29,63.61
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-16,Langdru (Khasadrapchu),64517.73,64.52
