Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-04-01,Gelephu Forest Checkpost,63727.15,63.73
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-04-01,Sarpang,64098.23,64.1
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-04-01,Dagapela,65531.49,65.53
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-04-01,Tsirang,65066.55,65.07
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-04-01,Zhemgang,65781.25,65.78
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-04-01,Trongsa,66742.71,66.74
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-04-01,Bumthang,67679.45,67.68
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-04-01,Dagana,66051.89,66.05
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-04-01,Lhamoizingkha,64736.15,64.74
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-04-01,Dangdung,67238.11,67.24
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-04-01,Panbang,65279.68,65.28
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-04-01,Tingtibi,64944.29,64.94
