Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-04-01,Nganglam,91643.36,91.64
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-04-01,Samdrup Jongkhar Gate,91859.29,91.86
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-04-01,Nganglam Potonala,91643.36,91.64
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-04-01,Wamrong,93686.19,93.69
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-04-01,Trashigang,93629.56,93.63
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-04-01,Trashiyangtse,94839.4,94.84
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-04-01,Mongar,94878.23,94.88
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-04-01,Gyelposing,94616.17,94.62
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-04-01,Kanglung,94087.25,94.09
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-04-01,Pemagatshel,93459.11,93.46
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-04-01,Lhuntse,95301.53,95.3
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-04-01,Jomotsangkha,91859.29,91.86
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-04-01,Autsho,94890.16,94.89
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-04-01,Doksum,93944.8,93.94
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-04-01,Bhangtar,92467.21,92.47
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-04-01,Rangjung,94003.02,94
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-04-01,Samdrup Jongkhar Upper Town,91859.29,91.86
