Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Lobesa,77710.83,77.71
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Phuentsholing,75501.71,75.5
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Rinchending,75582.17,75.58
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Pasakha,75635.81,75.64
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Chimakothi,77261.57,77.26
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Chubachu,77701.69,77.7
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Paro Shaba,77723.25,77.72
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Haa,78577.38,78.58
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Wangdue Zero Point,77800.23,77.8
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Beychu,78023.73,78.02
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Samtse Checkpost,75046.95,75.05
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Sipsoo,76688.74,76.69
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Pagli,75106.65,75.11
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Gedu,76857.9,76.86
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Mitsina,77710.83,77.71
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Khuruthang,77770.2,77.77
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Gasa,79336.36,79.34
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Dorokha,76473.68,76.47
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Langdru (Khasadrapchu),77549.71,77.55
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Chanzamtok,77701.69,77.7
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Gomtu Phuentshopelri,75106.65,75.11
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Motithang,77701.69,77.7
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Lungtenzampa,77701.69,77.7
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Olakha,77701.69,77.7
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Samtse Town,75046.95,75.05
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Langlitsawa,78023.73,78.02
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Gomtu,75106.65,75.11
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Phuentsholing Truck Parking,75501.71,75.5
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Phuentsholing Dungkhag Office,75501.71,75.5
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-10-01,Phuentsholing Near MDP,75501.71,75.5
