Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Gelephu Forest Checkpost,77462.93,77.46
Central Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Sarpang,77858.21,77.86
Central Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Dagapela,79370.53,79.37
Central Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Tsirang,78919.31,78.92
Central Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Zhemgang,79649.57,79.65
Central Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Trongsa,80604.27,80.6
Central Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Bumthang,81613.12,81.61
Central Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Dagana,79916.83,79.92
Central Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Lhamoizingkha,78473.62,78.47
Central Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Dangdung,81033.82,81.03
Central Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Panbang,79015.46,79.02
Central Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Tingtibi,78711.73,78.71
Central Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Gelephu Gate,77462.93,77.46
Central Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Gelephu Town,77462.93,77.46
